,1JHC,2JHH,1JHN,2JHC,2JHN,3JHC,3JHH,3JHN
87,28.308252406644105,,,6.959979488533392,2.3090728568315315,3.1583402643843033,1.840568730393442,0.5364817967631667
88,28.30799440999193,,,6.910125839674832,2.289327156909734,3.1682565205319317,1.8378796271462072,0.5287500434436941
89,28.293537782026878,,,6.909754659671683,2.309397918950048,3.1417736643644996,1.8213615200308002,0.5311830633055209
90,28.225937323219114,,,6.868633691793725,2.2498160580021165,3.143495471600786,1.8051196598574029,0.5307035392566278
91,28.18044959984608,,,6.843013496890658,2.238840819072831,3.1308628714006463,1.8109474108263228,0.526443578791984
92,28.068262627863096,,,6.818143036428042,2.2555962810574113,3.13806225262873,1.7965069990795874,0.5282694188730805
93,28.024427959494535,,,6.804710573820273,2.2673726558750444,3.1131117980793075,1.8027889050358439,0.5197830198858255
94,28.035081804580333,,,6.80487578631036,2.2294469892346953,3.1208278450106244,1.8016290585931958,0.524209310612487
95,27.928649177296524,,,6.766073147418883,2.191872681001333,3.1029449962675866,1.7787758970237677,0.5175016524208366
96,27.979928137467063,,,6.786173291635816,2.1953749482673452,3.098499399821521,1.770725147327907,0.5069907370481324
97,27.672330986830502,,,6.720973563073986,2.218047416393515,3.0872897512288904,1.7540495638765743,0.5145599691442871
98,27.786301401345444,,,6.641790923105863,2.180258534888639,3.1149282586825033,1.7527599036959867,0.5038245832124549
99,27.554035023414784,,,6.666649225995413,2.147030251114336,3.0854289408198725,1.7438281328663874,0.5081676405927628
100,27.65383868328222,,,6.646363338374979,2.157354993683832,3.0795168326404045,1.7328200735204515,0.5057744234651091
101,27.452903731252935,,,6.645048085617867,2.1619091181123595,3.0694687585534544,1.7367742567777191,0.5013735308176394
102,27.35436276801331,,,6.621020432853159,2.121136427425062,3.063345052378779,1.719562954780236,0.49137831953787575
103,27.411914944835168,,,6.5607971593801055,2.0941914602222362,3.0493683388016177,1.7153608299168583,0.5007489177837283
104,27.354375155373976,,,6.570563563584948,2.060901149603062,3.076832458418478,1.713930472191834,0.4911825069004913
105,27.2560377206771,,,6.51770057460509,2.080272163929578,3.0567055698793726,1.6992634314140083,0.49118231630811593
106,27.22579241465953,,,6.514192494449621,2.070039807190198,3.040047872214328,1.7021723524738697,0.48413000119718325
107,27.16806535682696,,,6.507206439767177,2.0937451549049864,3.0289328778167994,1.688542098468567,0.4830316252141996
108,27.117971773549783,,,6.530293370050774,2.0620988234469615,3.012000702990169,1.6872055572827285,0.4766942901262272
109,27.138333356415036,,,6.466764235993884,2.0504020172535404,3.024555264380174,1.6789233056251367,0.46978234806778285
110,26.95054830525294,,,6.454217542700936,2.0117636756485076,3.002289896241002,1.6717881541971866,0.4735551539586707
111,26.897451495056856,,,6.413761430867231,2.0199109982968153,3.0149719299187465,1.657737089449683,0.47557638183327766
112,26.794665043551372,,,6.4369202481103756,2.048364888543812,3.0054265333302115,1.6585279379081739,0.4704257766935466
113,26.715031279268786,,,6.3636874793514,1.9919231052548936,3.001015201829695,1.6451711838405496,0.4722645842856537
114,26.88653112058265,,,6.3869424687646035,1.9774897739296449,2.9886840687768146,1.6451432168405895,0.46518293075925676
115,26.755894174986686,,,6.384672425456706,2.0080894814020933,2.9628521985793967,1.6417633386909924,0.47044258086385676
116,26.638848874830014,,,6.339619085750934,1.964204747699404,3.002596693734213,1.632070320280518,0.4599432156360366
117,26.542247116904328,,,6.3317168727221205,1.9717897312599046,2.9807275244613876,1.6272768900151744,0.45943741769873697
118,26.550799043619637,,,6.347900243275886,1.943528248307489,2.980836408865575,1.6241770135642688,0.46304690103514545
119,26.581224321629726,,,6.286414477429919,1.931192235540185,2.973104709420618,1.6209320371130813,0.45662255560660353
120,26.492130455369324,,,6.277677035312105,1.965440650514331,2.962484433135489,1.6110562019613945,0.45759648812448794
121,26.40820710420048,,,6.269682015878559,1.9329704486768582,2.949935448280111,1.6019855967394896,0.4492176168743034
122,26.566554590201335,,,6.26448832652938,1.915592012139898,2.94936051492508,1.5969458377781631,0.449071667588458
123,26.304395113634087,,,6.2375311660660815,1.924037352373448,2.9414590017736,1.6052178291981472,0.44380174220313345
124,26.31825138043806,,,6.211490081095135,1.9275241052702843,2.9293644679022055,1.5925366305241397,0.4499480435219454
125,26.14461847184972,,,6.1983272129125995,1.915795579240015,2.9413388694154863,1.5763762911141668,0.4408423041137725
126,26.316516759725147,,,6.171038982091609,1.896899291205672,2.926586994335893,1.5842647579488283,0.43754047287679876
127,26.155576703197784,,,6.15138721058278,1.8798004827781334,2.907613975450013,1.575220600904341,0.43976172645199624
128,26.063675487356935,,,6.18946638984126,1.8730299096438445,2.9182435882131434,1.5612022539571155,0.43075219844322044
129,26.030870804048156,,,6.1421996863723445,1.875712713669739,2.898402784240631,1.5503327247285132,0.4323628526956976
130,26.002909911361755,,,6.140226549345867,1.862386748760424,2.932031330999581,1.5532654671908588,0.43190651870444663
131,25.95414886938773,,,6.09972701037886,1.848472030557475,2.908094668524904,1.5468886950571714,0.4292080109630201
132,25.93078923585426,,,6.094687991523272,1.8314329304075274,2.8963518918048634,1.545660234548864,0.4293767176531813
133,25.927241426701514,,,6.090217809436206,1.8426113709583989,2.8966051766738463,1.5462064691872701,0.42239347398283567
134,25.917004490583768,,,6.049518301230439,1.8223332363786484,2.8981320683409337,1.5463269038195135,0.4212123460608279
135,25.811630506731362,,,6.021333861804014,1.843411627579339,2.892555000041745,1.533309294174722,0.42435500907442464
136,25.80775128882531,,,6.035213548407621,1.840877783612926,2.8828191587388283,1.5305790552380765,0.4220921604551766
137,25.82037458555887,,,6.005495721924372,1.848400056049347,2.8717378706373213,1.5325611613240715,0.4157830595006584
138,25.743846111775618,,,6.007117674841874,1.8065479714643307,2.864207423951534,1.5231188390048331,0.4147684491545391
139,25.578506292024514,,,6.009570621149986,1.8112433083120398,2.8863206226296834,1.510934569604766,0.41705671191370436
140,25.611437425316534,,,6.003278869889344,1.815559527913701,2.87539379893261,1.5207950437394226,0.412532921284019
141,25.457649201528316,,,5.923509477506909,1.762851152652049,2.858730083810581,1.501248723256628,0.4077732173513208
142,25.483812493804596,,,5.961341150912522,1.7622750838738752,2.8578390720875393,1.4954900578400778,0.40930025929215974
143,25.46861321070733,,,5.957022144606182,1.7776483046479663,2.853057605096547,1.5025346686859886,0.4079826809840545
144,25.482249247297553,,,5.952740612970839,1.7476986217953128,2.840566542260529,1.4919677556269815,0.4054358163994606
145,25.25026788321266,,,5.932277586479991,1.7730093710765285,2.8427259158132676,1.487177288059484,0.40402441983800846
146,25.268784583985973,,,5.903592412227014,1.779858999009512,2.8480054172248304,1.4902880993796603,0.4018516421238127
147,25.278375964571016,,,5.89933237356547,1.7200534507368814,2.8377009918000504,1.4899711310556234,0.39529483726738274
148,25.378185503003508,,,5.912849189983726,1.7170409990727908,2.8201682072574816,1.4823408224253452,0.3977070616797468
149,25.26683770999788,,,5.85332224258742,1.7366708093627359,2.8287575795650257,1.4791924386173927,0.3925527153710486
150,25.109666555452463,,,5.858896071699202,1.7151579242213866,2.8219242435329637,1.47046551769792,0.3898569890179654
151,25.075776941884023,,,5.819412436259899,1.703513995443495,2.828537616623982,1.476307676025941,0.38792530296067096
152,25.02978638620085,,,5.819091337919022,1.6611212718796606,2.8111798143115454,1.4706338467208928,0.38758770030332207
153,25.11285239477136,,,5.831581660347914,1.6789297343790481,2.831796723609969,1.4570900622254197,0.38306058458464926
154,24.93631595378471,,,5.840631497159228,1.7174330136734255,2.820300764098492,1.4647739001980138,0.38615593608471516
155,24.998746985199197,,,5.789642745208863,1.708822785575114,2.811244600584615,1.4545628110136197,0.37883661670438873
156,24.86731036200833,,,5.766234066173523,1.707874421863398,2.8096409770456727,1.4480682816716173,0.3837376295775724
157,24.937516977482545,,,5.756356321609813,1.6844793213478682,2.7928043448089914,1.4446805664350655,0.382339127540316
158,24.83330075352005,,,5.726177199657144,1.7075167278239074,2.783905270161823,1.4381570254488822,0.37512047618785677
159,24.912237377223992,,,5.745898516748777,1.6922012676547318,2.7890561403474416,1.434662722027075,0.38450799208048964
160,24.963272754378938,,,5.745207719428853,,2.7963230838903996,1.442643038435354,0.3800036428684851
161,24.844875117485493,,,5.716397731757255,,2.7814133326823822,1.4280165742661046,0.37956680101059387
162,24.54904619609529,,,5.734887134138619,,2.7867137306432186,1.4350352678907574,0.37444317297926843
163,24.63395459024925,,,5.718525453002337,,2.77626757507608,1.429771689014571,0.3734977770392329
164,24.609193925133297,,,5.67472487626854,,2.768952634155992,1.4239029629843876,0.3718350829541644
165,24.567062223497818,,,5.655805597400164,,2.771427895420474,1.4220120693508378,0.3653042268120145
166,24.427561400793714,,,5.698464399340089,,2.7514727041735245,1.4171023853120628,0.3682873757959773
167,24.576772980414127,,,5.692643132069697,,2.7625454456648,1.4126762698848547,0.36191757894358434
168,24.486902751141905,,,5.666361505777869,,2.766459437779328,1.4053853347798182,0.36245988173395755
169,24.450958075125946,,,5.635829641263881,,2.7728643181709383,1.397138220172984,0.36228343200701946
170,24.41803599279662,,,5.650905366677071,,2.7575579359277675,1.4052501090310825,0.3634883935965964
171,24.481526451884722,,,5.61896094626833,,2.7515072061980215,1.4040276960119185,0.3620223027922475
172,24.3312680887362,,,5.597934949477806,,2.7408824737570026,1.3980634706242732,0.3570106673503534
173,24.26119434881102,,,5.59592162737391,,2.742645767605925,1.3926356704147078,0.3555649789405069
174,24.542694970180662,,,5.558406347434551,,2.740927599714318,1.3814815191134808,0.3564125985317395
175,24.282911350657685,,,5.620563436962988,,2.7369349138398014,1.3831349474981123,0.3580143760410358
176,24.33760172013657,,,5.616129890462301,,2.7308138432724163,1.383666293720534,0.35029974886174897
177,24.305032094140554,,,5.541390599097814,,2.7243605262465542,1.379237886773523,0.3531401106311939
178,24.098524685515727,,,5.533389981216909,,2.731220135378714,1.3801734727742754,0.35860990353185135
179,24.119515841517146,,,5.576454799998599,,2.725181095881173,1.3677994194813419,0.35297732492654205
180,24.201445047046096,,,5.526296550550968,,2.7222055363228383,1.3693797575648246,0.34751892152256214
181,24.0707331106968,,,5.532927612040633,,2.734856783448806,1.3714133542225906,0.34701635849193746
182,24.08373238620084,,,5.5267190896629135,,2.708246584081817,1.3698672113512642,0.3494478035187666
183,23.959835324974517,,,5.53067549646709,,2.7090430539152535,1.3645934211862842,0.3421281574338514
184,24.00992245668777,,,5.493615940968739,,2.7104806316873993,1.3554482023751533,0.34223230713149455
185,24.126132405108756,,,5.446980588418297,,2.71454019227061,1.3495286696677733,0.342062052648695
186,24.000460521002,,,5.458031271934407,,2.705193069101255,1.3642005906439998,0.337369934480877
187,23.906970373213227,,,5.4695013316581,,2.6915870329954448,1.3543278029656705,0.34158973218170924
188,23.93259085174099,,,5.449696093333805,,2.702993023454576,1.343657645325258,0.3330980531817602
189,23.932110234467018,,,5.47352483448549,,2.6992991083541935,1.3550244793464854,0.33456927359142147
190,23.892874216456367,,,5.463063291553505,,2.6938676484258024,1.333732649676783,0.3342311765802268
191,23.8445472445042,,,5.424024906756307,,2.7049068675882237,1.3414576238099223,0.3365019379419131
192,23.849230811531328,,,5.447677053253344,,2.7053769481568732,1.3426204895725757,0.33263551252858986
193,23.66218949017311,,,5.434868154318622,,2.698027501532277,1.3422153303652533,0.3346025933649231
194,23.53624798008405,,,5.424302274563933,,2.679315380755713,1.330678215456366,0.3278819522081462
195,23.66552284679839,,,5.395238633121187,,2.6810304427266556,1.337436302424018,0.3279141254160558
196,23.649731293142892,,,5.409350617941059,,2.6707120455269857,1.3210820179680745,0.33098044595161735
197,23.528166169675124,,,5.422210935506044,,2.6785462907793574,1.334093316943959,0.3293182304899863
198,23.539012036792965,,,5.390109706523018,,2.6754568871180644,1.325892695598778,0.32624657451206057
199,23.709399528392233,,,5.366892672499617,,2.6664479691656013,1.3181703394774726,0.32377331328569253
